,Name,Comment,Time,Likes,Reply Count
6227,Diogo Pinheiro,Deu nem tempo o coitado g****,2022-03-24T13:13:22Z,1,0
6228,suzamara pereira,Kkkjkkk muita lábia,2022-03-24T13:13:22Z,0,0
6229,chiif_FF,Esse cara só precisa de uma oportunidade!,2022-03-24T13:13:21Z,0,0
6230,Q Satisfatório,Mas alguém me explica como que só estão mostrando as imagens do carro Branco? Acabei de ver um vídeo aqui no YT com carro branco.,2022-03-24T13:13:20Z,0,0
6231,Maria Martins,Gente...com todo o respeito a todos envolvidos essa história...mas a única vítima nessa história é esse senhor..😥✌️,2022-03-24T13:13:19Z,9,0
6232,Vida no nordeste,"Tá de parabéns esse senhor. Educado, sabe falar más do que  muitos estudiosos por aí. Sinto verdade em cada palavra dele",2022-03-24T13:13:17Z,121,2
6233,Wilson,"Verdade, deixa qualquer poeta no chinelo...rs",2022-03-24T13:58:29Z,3,
6234,sr shelby.,Verdade ele fala bem,2022-03-24T13:44:02Z,4,
6235,Pedro Filho Valadares,Ele pegou um chute e foi nocateado no vídeo. Quem é nocauteado não lembra do ato!!!,2022-03-24T13:13:16Z,0,0
6236,Oliver,O mendigo se apaixonou por ela.,2022-03-24T13:13:16Z,0,0
6237,Felipe Fernandes,Silencio .... Mestre dando aula.,2022-03-24T13:13:16Z,0,0
6238,optmus  primal,Eu quero ver a entrevista  sem esse apito,2022-03-24T13:13:15Z,0,0
6239,Gerson Mendes,"Ele é bonitao, mais bonito que o corno",2022-03-24T13:13:11Z,0,0
6240,mirelix,Falou muito bem. Me surpreendeu.,2022-03-24T13:13:09Z,0,0
6241,Marcos De Souza Avelino,"Que confusão em, então as imagens que a imprensa está mostrando é falsa?",2022-03-24T13:13:08Z,0,0
6242,Alexandre Alves,"Xarope, só falo merda",2022-03-24T13:13:06Z,0,0
6243,Kennedy Batista,"Tem vários pontos de vista dessa história, ponto vista do mendigo do marido da mulher, ela não está no estado de consciência isso fato , marido pega mulher com outro reação dele foi razoável, o mendigo foi usado, vários pontos de vista.",2022-03-24T13:13:06Z,0,0
6244,CASA DA ÁRVORE PET.,Expondo sem querer expôr 🤣🤣🤣,2022-03-24T13:13:01Z,0,0
6245,Bruna Antualpa,Meu Deus só piora essa história,2022-03-24T13:12:59Z,0,0
6246,Rosa de Saron Variedades,"Meu Deus como as pessoais se deixam seduzir por uma fala bonita  , parece coisa de politico rsrs",2022-03-24T13:12:57Z,0,0
6247,Carlos Vidal Silva,Vejo que o nosso amigo foi usado kkkkkkkkkkk,2022-03-24T13:12:55Z,0,0
6248,Rafaelly Siqueira,Nossa complicado demais essa história... cada um tem a sua história alguém mente só Deus sabe,2022-03-24T13:12:55Z,0,0
6249,May Ruth,"O caso corre em segredo de justiça. Ele ñ poderia estar falando a respeito, mas de qualquer forma deu pra se ter  uma ideia da personalidade dele.Seria legal ouvir um psiquiatra forense sobre esse depoimento. A pergunta que faltou, foi percebeu que a mulher estava em surto ? Já que essa alegação ñ pode ser descartada! Moradores de rua, tem seus direitos como qualquer cidadão, ninguém merece violência ou constrangimento mas essa história tem que ser apurada além das anedotas e achismos!",2022-03-24T13:12:51Z,2,1
6250,JbassYtB,O cara falou que tinha visão péssima... Por isso ele falou que o carro era vermelho kkkk e disse que o carro saiu fumaça ele é muito doido isso sim,2022-03-24T13:38:11Z,0,
6251,Thiago Leal,"15:46 rachei de rir kkkkkkkkkk
Esse cara é um mito kkkkkkkk",2022-03-24T13:12:50Z,4,0
6252,Mateus Cristo,Então se não é este carro o tal referido vídeo que mostra o carro branco seria outro caso?,2022-03-24T13:12:47Z,0,0
6253,Erineide Santos,Ele tem um coracao grato a todas as igrejas que lindo Deus cuide de vc,2022-03-24T13:12:47Z,4,0
6254,Raquel Braz,Que tapa na cara da sociedade essa entrevista.,2022-03-24T13:12:46Z,0,0
6255,Rita Motta,Eu só ñ entendi a parte q ele diz q entrou em um carro Vermelho... o carro ñ era branco??,2022-03-24T13:12:43Z,0,0
6256,ALINNE MIRANDA,Esse cara é mas esclarecido e inteligente que o marido da moça lá .,2022-03-24T13:12:40Z,1,0
6257,Danilo Frutuoso,Eleitor do Bolsonaro... kkkkk,2022-03-24T13:12:40Z,0,0
6258,MENDIGO D SORTE,Vc é meu heroi kkkkkk,2022-03-24T13:12:40Z,0,0
6259,Regiane Coelho,Esse homem tinha  que processar o personal e se reerguer na vida!,2022-03-24T13:12:38Z,0,0
6260,Norma Assuncao,"A entrevista esclareceu tudo, parabéns, esse Senhor, orecisa de ajuda, e tem um caráter, forte, Deus o abençoe, 🙏🏽🙏🏽🙏🏽🙏🏽👏🏽👏🏽👏🏽👏🏽😭😭😭😭😭😘😘😘 a Senhora, estava com problemas, sérios, o esposi deve entender, o que ele fez, e duzer a verdade, problemas familiares se resolvem, em casa, nas ele infelizmente colocou a público 😭😭😭😭😭😭😭😭😭, e expondo, tudo. 😭😭😭😭😭😭😭😭",2022-03-24T13:12:35Z,4,0
6261,Aires Adolfo,"Eu imaginei,que esse senhor,devia ter algo muito interessante,  para aquela jovem,se perder...
Quem está perturbado,é o  casal dessa história. ..",2022-03-24T13:12:35Z,0,0
6262,Rachel,"Kkkkk q sujeito interessante, intelectual, quase um dom Ruan Tenório. Oh e é baiano",2022-03-24T13:12:35Z,1,0
6263,assuntos Dela,A intimidade dele com a câmera é de impressionar!,2022-03-24T13:12:35Z,6,0
6264,Milka Juliana,"Que homem seboso!
Mas o mais triste é ver as mulheres babando aqui e acreditando na historinha que ele conta.
Esse é o típico retrato dos homens, se isentam das responsabilidades, se colocam no papel de vítima, objetifica as mulheres e manipulam todos com histórias pra boi dormir.
Nojo!",2022-03-24T13:12:32Z,1,1
6265,Aline Rodrigues,👏🏻👏🏻👏🏻👏🏻👏🏻,2022-03-24T13:32:10Z,0,
6266,Te,É um manipulador em seu discurso um tanto fantasioso.,2022-03-24T13:12:24Z,0,0
6267,Bruno Souza,Oq interessa começa em 15:45.kkk,2022-03-24T13:12:23Z,0,0
6268,Dr. Düwhro,pua MODE ONE funciona e o Givaldo pode confirmar.,2022-03-24T13:12:23Z,0,0
6269,João henrique Batista,"Este rapaz , tem umá boa oratória de sustentação de convencimento ao público característica de um homem culto",2022-03-24T13:12:22Z,1,1
6270,Lúh Nascimento,Manipulador,2022-03-24T13:36:13Z,0,
6271,Lú Medeiros,Caraca o cara fala bem.😱,2022-03-24T13:12:22Z,1,0
6272,Fulano De tal,"Sabe aqueles filmes de suspense complicado,2h de duração,quando chega ao final você fala; não entendi porra nenhuma!",2022-03-24T13:12:20Z,0,0
6273,stella.qs,Cadê o pessoal que estava enfeitiçado pela entrevista do marido?,2022-03-24T13:12:19Z,0,0
6274,GUI OLIVER,Doidão hahahaha,2022-03-24T13:12:17Z,0,0
6275,ildenei costa rodrigues,"Misericórdia, a vítima para  mim foi o marido dela.eu queria ver sua reação   vendo um homem com sua mulher, povo hipócrita.",2022-03-24T13:12:17Z,1,0
6276,lucas silva,Agora entendi pq ela caiu no papo dele… maluco é palestrante kkkkk,2022-03-24T13:12:14Z,0,2
6277,lucas silva,@LUCIANO ALVES FERREIRA sim!! KKKKKKKKKK imagina o corno vendo esse vídeo do cara elogiando o corpo dela kakakak que dó,2022-03-24T13:29:24Z,0,
6278,LUCIANO ALVES FERREIRA,"Rindo até 2050 !!! ""Aquela voz doce e suave... Pele linda e maravilhosa...  Ela tem tudo que um homem amante das mulheres gostaria de ter..."" Esse cara podia ser escritor de contos eróticos !!! Vcs se iludem demais !!!",2022-03-24T13:13:04Z,0,
6279,Ton Guimarães,kkkkkkkkkkkkkkk. Esse cara deveria ser comediante.,2022-03-24T13:12:14Z,0,0
6280,Felipe Luiz Araujo,"O único defeito é votar no Bozo, de resto...",2022-03-24T13:12:12Z,0,0
6281,PARABELLUM,"E a minha costela, como é que fica? E a minha pele? 🤣🤣🤣🤣🤣",2022-03-24T13:12:11Z,1,0
6282,João Lucas Lopes,Me impressiona o metrópoles sendo um veículo de imprensa dessa magnitude com uma qualidade de áudio péssima.,2022-03-24T13:12:07Z,0,1
6283,LUCIANO ALVES FERREIRA,Dessa magnitude ?? Esse lixo de jornal de esquerda não presta... Só vive disso ou falando mal do presidente...,2022-03-24T13:13:54Z,0,
6284,TRAP POWER,GIVALDO O COMEDOR.,2022-03-24T13:12:06Z,0,1
6285,LUCIANO ALVES FERREIRA,"Rindo até 2050 !!! ""Aquela voz doce e suave... Pele linda e maravilhosa...  Ela tem tudo que um homem amante das mulheres gostaria de ter..."" Esse cara podia ser escritor de contos eróticos !!! Vcs se iludem demais !!!",2022-03-24T13:14:03Z,0,
6286,Rosalvo Humberto Costa,Ele vai sair candidato au senado pó Brasília e vai ser eleito,2022-03-24T13:12:05Z,0,0
6287,Joseane Simaly,Moss... Mas o cara fala bem demais... Constrói uma linha de tempo com uma maestria..,2022-03-24T13:12:04Z,0,0
6288,Susy,"Lembra o ""golpe baixo"" do Cris, não é  normal , no mínimo  é  esquizofrênico.",2022-03-24T13:12:00Z,2,0
6289,messias oliveira,Lero lero mode on! 😎,2022-03-24T13:11:59Z,0,0
6290,Bianca Ribeiro,"Gente, q vibe essa história kkkkkkk",2022-03-24T13:11:59Z,0,1
6291,LUCIANO ALVES FERREIRA,"Rindo até 2050 !!! ""Aquela voz doce e suave... Pele linda e maravilhosa...  Ela tem tudo que um homem amante das mulheres gostaria de ter..."" Esse cara podia ser escritor de contos eróticos !!! Vcs se iludem demais !!!",2022-03-24T13:14:20Z,1,
6292,Josilene Gomes,"Sempre sobra para o mais fraco, ela deu sorte, porque ele tem Deus 🖐️🙏 no coração 💓❤️.",2022-03-24T13:11:57Z,0,0
6293,nordeste em ação,Que cara mais interessante,2022-03-24T13:11:55Z,0,0
6294,Luiz Afonso Rampineli Bemfica,"""O vidro embaçado devido à fumaça causada pela queima daquele amor."" Esse cara é um poeta.",2022-03-24T13:11:55Z,4,2
6295,Mary Cris,Kkkkkkkkk,2022-03-24T13:54:22Z,0,
6296,LUCIANO ALVES FERREIRA,"Rindo até 2050 !!! ""Aquela voz doce e suave... Pele linda e maravilhosa...  Ela tem tudo que um homem amante das mulheres gostaria de ter..."" Esse cara podia ser escritor de contos eróticos !!! Vcs se iludem demais !!!",2022-03-24T13:14:32Z,1,
6297,Andriely Rocha,"Educado,fala bem, lúcido. Nenhum momento diminuiu mulher. Que Deus consiga dar oportunidade para ele na vida. Ela com certeza lê muito. Ela ficou com ele consciente. Se estava em surto não sei. Mais não foi forçada.",2022-03-24T13:11:54Z,0,0
6298,Estefania Kalil,Kkkkkk daqui a pouco e candidato a deputado kkkkk q piada !!!!!!,2022-03-24T13:11:48Z,0,0
6299,Pablo Rocha,Esse cara é muito bom. Hahahahahaha. Tô rindo horrores.,2022-03-24T13:11:36Z,0,0
6300,Aline Pereira,"Não dá pra acreditar 100% em ninguém.
Esse aí tbm é sacana, não é coitado nem santo tbm. Do tipo que quer viver de ajuda dos outros sempre...desses tem aos montes.
Mas a verdade é uma e só pertence a Deus mesmo.
Desejo que todos se virem.",2022-03-24T13:11:35Z,0,1
6301,Aline Pereira,Se curem*,2022-03-24T13:11:54Z,0,
6302,Leandro De Oliveira santos,"Mas o carro não é vermelho, é branco, tem imagens da mulher dando uma biblia a ele mostrando o carro também.",2022-03-24T13:11:34Z,0,0
6303,Augusta Silva,"Esse mendigo é diferenciado mesmo,  Deus abençoe a vida dele",2022-03-24T13:11:32Z,0,0
6304,Wildery Gomes,"Resumindo: Ele é a única vítima, e tem q ser indenizado pelo agressor! E merece um bom emprego para ter uma vida digna. Boa sorte amigo!",2022-03-24T13:11:30Z,6,0
6305,diego lima,Nao precisava dos pis 😂😂😂😂,2022-03-24T13:11:26Z,0,0
6306,Modo Play,Esse ai Ganhou na Loteria 🤣🤣🤣 Melhor caridade que ele já Ganhou na vida ..,2022-03-24T13:11:26Z,0,0
6307,quiteria maria santos,"Vi muita verdade no que ele falou,olha só como se expressa bém.Que Planaltina abrace esse moço,colocando no mercado de trabalho.",2022-03-24T13:11:26Z,0,0
6308,Carlos Simiano,Que coisa... carro vermelho. Que estranho,2022-03-24T13:11:26Z,0,0
6309,SSStylish!,"Pô o cara é bem articulado e gente boa, sacanagem o mano ter apanhado de graça",2022-03-24T13:11:25Z,1,0
6310,Adore a Deus comigo?,Coitado,2022-03-24T13:11:20Z,0,0
6311,@costasiqueiraoficial,Olá pessoal é,2022-03-24T13:11:19Z,0,0
6312,Silvani Pereira,Todos moradores de rua tem uma história eles não são lixo..só precisa de uma oportunidade na vida,2022-03-24T13:11:17Z,1,0
6313,Antonio Carlos,Transudo demais! Sucesso mano,2022-03-24T13:11:17Z,0,0
6314,Luana Cristina,Já pode se candidatar ...,2022-03-24T13:11:12Z,0,0
6315,PARABELLUM,"O homem só se casa nos dias de hoje se for mau-caráter porque a mulher já é casada com o Estado, então mulher só tem uma coisa pra oferecer. Se o cara casa ou não tem nada a perder ou é doente.",2022-03-24T13:11:05Z,0,0
6316,Eduardo Silva Marcelino,Onde está o carro vermelho?🤔,2022-03-24T13:11:05Z,0,0
6317,Cassia Valerio,Comeu a mulher do cara e não q apanhar?😂😂😂😂 O mundo tá virado msm,2022-03-24T13:11:02Z,0,1
6318,RAIO DE LUZ,"Comeu pq ela quis dar, quem chamou foi ela",2022-03-24T13:15:24Z,1,
6319,COUTINHO ADVENTURE,PRECISAVA COLOCAR DETALHES KKKKKK,2022-03-24T13:10:53Z,0,0
6320,Neto,"Morador de rua é gente, cambada! Kkkkk pessoal é um espanto com o cara falando.",2022-03-24T13:10:50Z,0,0
6321,claudio Fugazza,Está aí um morador de rua profissional !!!,2022-03-24T13:10:49Z,0,0
6322,Daniela 🧿,"Detalhista ele né 😂 
 o ar esfumaçado foi ótimo kkkkkk misericórdia, imagina o perfume desses dois transando loucamente dentro de um carro fechado.🤢😂😂😂😂😂😂",2022-03-24T13:10:48Z,0,0
6323,Adriana Maretti,Pq o Léo dias não entrevistou ele,2022-03-24T13:10:47Z,0,0
6324,Lanina Deren,"Esse senhor é um cidadão de bem que precisa de uma oportunidade na vida , que apenas teve a má sorte de se envolver em uma situação ruim  causada por terceiros.Ele precisa de um advogado para buscar o seus direitos, uma vez que foi agredido e ficou com sequelas.",2022-03-24T13:10:47Z,45,7
6325,laísa gomes,"@Renato Carvalho ouuu kkk não me julgue, só acho que todo mundo precisa de uma oportunidade de trabalho , tbm não sei quem ele é por trás disso né se não quer trabalhar etc mas só me referi a isso msm",2022-03-24T14:33:16Z,0,
6326,anderson vicente,A mulherada não suporta homem com lábia kkkk,2022-03-24T13:54:51Z,0,
6327,Tiago Inocencio,"É po ajuda ele, dá uma carona pra ele e uma bíblia.",2022-03-24T13:51:11Z,0,
6328,Milka Juliana,😂😂😂😂,2022-03-24T13:47:43Z,0,
6329,Márcio Leite,Ele gosta é de passar a mixaria nas menina,2022-03-24T13:45:28Z,0,
6330,Renato Carvalho,@laísa gomes kkkk passou a lábia em mais duas,2022-03-24T13:44:30Z,7,
6331,laísa gomes,"Simmm inteligentíssimo, com um bom apoio consegue trabalhar em lugares até chiques assim dizendo",2022-03-24T13:33:04Z,3,
6332,DOM GARCIA,Ainda bem que minha esposa não gosta de poesia. kktkkkkk,2022-03-24T13:10:45Z,0,0
6333,Maria Jose,Karaka ele fala muito bem de mendigo não tem nada parece mais um que desanimou de tudo..,2022-03-24T13:10:42Z,0,0
6334,Fabricio 0101,Acho que ele vai ser ferrar agora por ter dito que votou em Bolsonaro.,2022-03-24T13:10:41Z,0,1
6335,Carla,E vai votar de novo kkkkk,2022-03-24T13:13:14Z,0,
6336,Déborah  Nogueira ,Gente que loucura pelo que ele diz as imagens não era dele e outra tem mentira na versão dele tbm até pq nas fotos dela orando por ele é o mesmo carro do vídeo que ele diz não ser dele mas tem que investigar mais pra apurar tudo certinho. Mas nada justifica a agressão sofrida,2022-03-24T13:10:39Z,0,0
6337,Marvin Matos,"Tá explicado. O cara é muito bom de papo. Infelizmente, é bolsomínion. Votou por ter servido ao exército, pelo assistencialismo e pela fekada. Espero que sua vida melhore, e seus conceitos tb.",2022-03-24T13:10:37Z,0,0
6338,Filho de Pai Assustado,"Gente,ele tem qe fazer um onlyfans, e traçar as interessadas!",2022-03-24T13:10:37Z,0,0
6339,amanda patricia,ELE fala muito bem 😱,2022-03-24T13:10:35Z,0,0
6340,Nayara Messias,O cara meteu um minuto de silêncio du nada. KKKKKKKKKKKK PERDI TUDO,2022-03-24T13:10:34Z,0,0
6341,Cristina Melo,a lábia desse cara e genial,2022-03-24T13:10:33Z,0,0
6342,Cletin,Caraca o cara comi a mulher do outro é ainda ganhar entrevista 🤔🤔🤔🤔🤔 mundo louco não gente,2022-03-24T13:10:32Z,0,0
6343,gabriel henrique,Não sei da onde q ele tirou carro vermelho kkkkk,2022-03-24T13:10:32Z,0,0
6344,Fabricio brito,"Impressão minha ou ele queria se declarar para ela ,através desse vídeo ?",2022-03-24T13:10:29Z,0,0
6345,Claudia Bollinger,"Onde é que está seu carro filha de Deus 🤣🤣🤣, uma mão no membro e outra no carinho 😂😂😂😂",2022-03-24T13:10:29Z,0,0
6346,telalina lina,Mas que história é essa de carro vermelho? E não fazia falta ele descrever o corpo da mulher e o ato em si. No exclareceu nada,2022-03-24T13:10:29Z,0,0
6347,Drika Lima linda,Gente gente 👏🏼 oq não se tira do ser humano 👏🏼 pois bom de papo o homem é 😉 colocou a mulher lá em cima 🤣😂,2022-03-24T13:10:28Z,0,0
6348,NO ENTANTO,"""Se você me quer me leve para algum lugar "" ... Ela deveria ficar com o mendigo, muito mais culto e educado que o bombadão.",2022-03-24T13:10:25Z,270,30
6349,Alex Rocha,"@Alessandra Escobar as meninas também fizeram a mesma coisa. O cara deixar um monte de furo na história, tem um script... Lábia é foda.",2022-03-24T15:13:14Z,0,
6350,Ivan Menezes,"@anderson vicente   Boi, mas é exatamente isso que eu quis dizer, se ela não tem carinho do marido e nem sexo, poderia ter se separado e procurar alguém que a respeite e que tenha Deus no coração.
Não defendi ninguém e muito menos ela pois foi ela quem causou toda essa desgraça!",2022-03-24T14:33:43Z,0,
6351,Narciso 🍁,"@anderson vicente - Ela beijou o mendigo na frente da sogra, sabendo que a sogra diria ao marido.
Ela foi atrás de um andarilho pra brincar.
Ela parou próximo a casa dela.
Ela não se importou com horário e nem com quem poderia ver.
Depois que o marido chega e o mendigo está espancado na calçada, o marido tenta abraçar ela e ela se esquiva dele, foge dele.

Mulher mano? Quando quer vingança, humilha até o capeta.

Isso aí é chumbo trocado sim, só isso explica o marido perdoar.",2022-03-24T14:27:24Z,2,
6352,Ivan Menezes,"@Robson Pleposki   Concordo com vc, e ainda prejudica os outros, ainda bem que ficou so no espancamento. Imagine se o bombado fosse metido com coisas errada e tivesse matado o cara? Você tem razão!",2022-03-24T14:27:00Z,0,
6353,anderson vicente,@unidos vencemos exatamente.,2022-03-24T14:20:05Z,0,
6354,anderson vicente,"@Narciso 🍁 não queira entender as loucuras de uma mulher cara. E não tire a responsabilidade pelos atos da mesma. Ela traiu pq quis e não por ""vingança""",2022-03-24T14:19:08Z,0,
6355,Ateliê Nasartes Alves,"As pessoas estão passadas, geralmente não imaginam que um simples morador de rua tenha uma bagagem intelectual tão grande.....e talvez outras coisas também.... kkkkkKKKKKKKK",2022-03-24T14:11:13Z,0,
